EMPLOYER ID,TOTAL_ARREARS,MAX_CONSECUTIVE_MISSED,AVG_CONTRIBUTION_RATIO,MONTHS_WITH_SANCTIONS,PAYMENT_RATE,AMOUNT_CV,AMOUNT_TREND,EMPLOYER_TENURE,AVG_PAYMENT_DELAY,DEFAULT_LABEL
XXXXX1327_20070214,6311.7300000000005,0,1.0,48,1.0,0.15284633125738933,-0.3609476769431142,18.87748117727584,6.708333333333333,0
XXXXX1329_20201120,1107.0,0,0.9791666666666666,48,0.9583333333333334,0.47769731395849335,0.5488221884498478,5.111567419575633,15.58695652173913,1
XXXXX1332_20140127,260.05,0,1.0,0,1.0,0.10465087666224274,0.14349978289188084,11.926078028747433,13.583333333333334,0
XXXXX1335_20030729,-242801.65,0,1.0,48,1.0,0.14942683313234734,24.417995006513234,22.425735797399042,10.6875,0
XXXXX1338_20210909,411336.9,0,0.9621180473853701,48,0.9583333333333334,0.2151971931345042,1.8099180416847327,4.309377138945927,124.95744680851064,1
XXXXX1343_20210204,1632.1000000000001,0,1.0,48,1.0,0.3238862551819402,1.350018454190187,4.903490759753593,29.770833333333332,0
XXXXX1348_20061229,24077.25,0,1.0,48,1.0,0.27060976975409157,102.00873588797218,19.006160164271048,18.625,0
XXXXX1355_20010228,0.0,0,1.0,48,1.0,0.15496784230206656,-3.0081268996960353,24.83778234086242,13.666666666666666,0
XXXXX1361_20031204,-91232.72,0,1.0,48,1.0,0.16145813730783207,2.5430910768562724,22.075290896646134,5.8125,0
XXXXX1361_20180212,2956.5,0,1.0,48,1.0,0.036737119419963125,1.496987624837164,7.882272416153319,12.458333333333334,0
XXXXX1363_20120926,0.0,0,1.0,0,1.0,0.24830309546070448,89.233760855406,13.262149212867898,13.229166666666666,0
XXXXX1373_20080221,13814.1,0,1.0,48,1.0,0.28128680302869496,5.950485779418148,17.859000684462696,12.395833333333334,0
XXXXX1381_20090202,0.0,0,1.0,48,1.0,0.688382735628326,15.590506947459833,16.908966461327857,12.541666666666666,0
XXXXX1385_19971125,964.2600000000001,0,1.0,48,1.0,0.2437870016206246,16.60801508901432,28.098562628336754,-1.3541666666666667,0
XXXXX1389_20181112,-1541.6999999999998,0,1.0,48,1.0,0.340659174780904,64.15768019973946,7.134839151266256,21.375,0
XXXXX1393_20130521,160802.21,0,0.3541666666666667,48,0.3333333333333333,1.4291792020209932,-5.514893617021276,12.61327857631759,206.375,1
XXXXX1394_20150325,12207.35,0,0.9998190535731325,48,0.9791666666666666,0.2763831486221368,268.3695874945723,10.770704996577686,28.375,0
XXXXX1395_20050518,129359.48,0,0.8333333333333334,48,0.8333333333333334,0.45665797193472435,-0.7798686495874965,20.621492128678987,139.05,1
XXXXX1395_20201123,6978.67,0,1.0,48,1.0,0.4516293825141828,20.651609856708635,5.103353867214237,29.104166666666668,0
XXXXX1401_19980606,18046.135,0,0.9015822916666667,48,0.8541666666666666,0.4357538983249467,-15.540270299609203,27.57015742642026,-369.45454545454544,1
XXXXX1404_20180213,17900.44,0,0.9897119341563786,48,0.9583333333333334,0.6287515865092003,10.166074142422925,7.879534565366187,41.297872340425535,1
XXXXX1404_20210204,17308.73,0,0.9989752262177567,48,0.9791666666666666,0.5075116862716765,22.660647524967427,4.903490759753593,39.916666666666664,0
XXXXX1405_20110623,40500.0,0,1.0,48,1.0,0.23504641819833477,7.826761289622229,14.524298425735797,75.875,0
XXXXX1406_20030627,-5902.89,0,1.0,48,1.0,0.04424601601605707,0.20596830221450274,22.51334702258727,-29.958333333333332,0
XXXXX1418_20170227,325.1800000000002,0,1.0,48,1.0,0.14059732128250418,0.5660660008684325,8.840520191649555,26.166666666666668,0
XXXXX1422_20210910,26446.67,0,0.3718951590897384,48,0.3333333333333333,1.4345052161565477,-1.5110464611376462,4.306639288158795,223.7058823529412,1
XXXXX1428_20180213,554694.5,0,0.9412822342162114,48,0.9166666666666666,0.5310879526774143,75.18696482848455,7.879534565366187,70.04545454545455,1
XXXXX1433_20030519,-21298.42,0,1.0,48,1.0,0.05622812645222641,3.8920017368649487,22.62012320328542,7.9375,0
XXXXX1436_20130211,143387.06,0,1.0,48,1.0,0.1751425748825571,11.390954732957004,12.88432580424367,122.625,0
XXXXX1437_20170228,60429.3,0,0.9930555555555555,48,0.9791666666666666,0.20916264557327105,15.264068606165845,8.837782340862423,27.53191489361702,1
XXXXX1437_20191022,7239.99,0,0.8958333333333334,48,0.875,0.45403243394296994,-0.9466934433347801,6.193018480492813,78.28571428571429,1
XXXXX1452_20080825,1066478.3652999983,0,0.8329883050892315,48,0.8125,0.6038343337503591,206.26099761181055,17.349760438056126,67.61538461538461,1
XXXXX1462_20081014,0.0,0,1.0,48,1.0,0.1592178123919922,1.4244463742943982,17.21286789869952,8.229166666666666,0
XXXXX1474_20180214,0.0,0,1.0,48,1.0,0.33723848465699074,43.280967216673886,7.876796714579055,10.458333333333334,0
XXXXX1478_20140404,297.0,0,1.0,48,1.0,0.13834807760941129,-1.5876487190620947,11.742642026009582,13.104166666666666,0
